%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.110366E+01 -0.100000E+03 -0.432021E+03 -0.260427E+02 -0.151161E+03 +0.339933E+02 +0.000000E+00 +0.000000E+00 -0.533634E-02 +0.237725E-02 +0.000000E+00 +0.129174E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100010E+03 -0.423933E+03 -0.316339E+02 -0.150337E+03 +0.379957E+02 +0.000000E+00 +0.000000E+00 -0.519833E-02 +0.225536E-02 +0.000000E+00 +0.144384E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100020E+03 -0.415848E+03 -0.372144E+02 -0.149511E+03 +0.420159E+02 +0.000000E+00 +0.000000E+00 -0.506042E-02 +0.213363E-02 +0.000000E+00 +0.159660E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100030E+03 -0.408284E+03 -0.408388E+02 -0.148211E+03 +0.492790E+02 +0.000000E+00 +0.000000E+00 -0.494140E-02 +0.204006E-02 +0.000000E+00 +0.187260E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100040E+03 -0.400739E+03 -0.444570E+02 -0.146915E+03 +0.565114E+02 +0.000000E+00 +0.000000E+00 -0.482267E-02 +0.194670E-02 +0.000000E+00 +0.214743E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100050E+03 -0.394992E+03 -0.475091E+02 -0.146025E+03 +0.609440E+02 +0.000000E+00 +0.000000E+00 -0.473036E-02 +0.187181E-02 +0.000000E+00 +0.231587E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100060E+03 -0.389256E+03 -0.505542E+02 -0.145137E+03 +0.653558E+02 +0.000000E+00 +0.000000E+00 -0.463825E-02 +0.179708E-02 +0.000000E+00 +0.248352E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100070E+03 -0.384239E+03 -0.531863E+02 -0.144350E+03 +0.685130E+02 +0.000000E+00 +0.000000E+00 -0.455788E-02 +0.173212E-02 +0.000000E+00 +0.260349E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100080E+03 -0.379233E+03 -0.558115E+02 -0.143565E+03 +0.716531E+02 +0.000000E+00 +0.000000E+00 -0.447770E-02 +0.166731E-02 +0.000000E+00 +0.272282E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100090E+03 -0.374717E+03 -0.581243E+02 -0.142838E+03 +0.740269E+02 +0.000000E+00 +0.000000E+00 -0.440571E-02 +0.160955E-02 +0.000000E+00 +0.281302E-02 +0.000000E+00 +0.000000E+00
